well_id,field_name,country,field_type,latitude,longitude,well_type,well_depth_m,temperature_C,pressure_MPa,porosity,permeability_mD,flow_rate_kg_s,power_generated_MWe
COSO_W0119,Coso,USA,Liquid-Dominated,36.04356,-117.86051,Production,1822.2,186.39,12.63,0.0551,4.3786,27.334,2.3499
COSO_W0120,Coso,USA,Liquid-Dominated,36.03362,-117.7534,Production,2094.7,193.66,16.154,0.08336,13.0856,28.057,2.5144
COSO_W0121,Coso,USA,Liquid-Dominated,35.99973,-117.67852,Production,1822.6,202.27,13.889,0.06153,10.9162,34.827,3.2714
COSO_W0122,Coso,USA,Liquid-Dominated,36.07286,-117.75842,Production,2041.8,207.74,17.742,0.09708,29.654,31.508,3.0461
COSO_W0123,Coso,USA,Liquid-Dominated,36.12476,-117.75151,Production,2068.4,205.48,21.957,0.10313,206.4939,40.815,3.8997
COSO_W0124,Coso,USA,Liquid-Dominated,35.98626,-117.81263,Production,2191.5,215.66,18.629,0.09559,50.7418,26.584,2.6757
COSO_W0125,Coso,USA,Liquid-Dominated,36.07833,-117.80538,Production,1732.0,216.33,17.437,0.11007,72.8958,29.427,2.9717
COSO_W0126,Coso,USA,Liquid-Dominated,36.04408,-117.7409,Production,2371.8,203.23,19.778,0.08871,49.781,26.46,2.4982
COSO_W0127,Coso,USA,Liquid-Dominated,36.04765,-117.71728,Production,1979.7,238.51,20.34,0.08176,40.063,31.195,3.4973
COSO_W0128,Coso,USA,Liquid-Dominated,36.09998,-117.74617,Production,1661.8,196.79,15.201,0.09188,48.6232,22.784,2.0776
COSO_W0129,Coso,USA,Liquid-Dominated,36.04063,-117.80139,Production,2099.6,201.81,19.408,0.07194,16.6179,33.448,3.1341
COSO_W0130,Coso,USA,Liquid-Dominated,36.02411,-117.76445,Production,1899.7,208.31,16.186,0.11826,83.9332,24.313,2.3575
COSO_W0131,Coso,USA,Liquid-Dominated,36.01462,-117.77657,Production,1900.1,190.27,18.16,0.08542,29.9033,30.839,2.7112
COSO_W0132,Coso,USA,Liquid-Dominated,36.01548,-117.81983,Production,1982.3,234.3,19.123,0.08763,29.1239,23.491,2.584
COSO_W0133,Coso,USA,Liquid-Dominated,36.00644,-117.79104,Production,2147.1,211.62,15.828,0.08942,32.179,15.813,1.5595
COSO_W0134,Coso,USA,Liquid-Dominated,36.04299,-117.75753,Production,2158.5,240.31,19.717,0.10069,82.6859,42.292,4.7796
COSO_W0135,Coso,USA,Liquid-Dominated,36.06005,-117.80728,Production,2143.3,230.76,16.851,0.07587,15.0061,32.521,3.5196
COSO_W0136,Coso,USA,Liquid-Dominated,36.12134,-117.79633,Production,2226.4,213.69,21.17,0.09033,53.7654,40.645,4.0508
COSO_W0137,Coso,USA,Liquid-Dominated,36.00722,-117.83363,Production,1815.1,189.14,15.149,0.07727,17.8759,28.778,2.5138
COSO_W0138,Coso,USA,Liquid-Dominated,36.04701,-117.87114,Production,2092.7,218.15,16.846,0.08885,47.1783,31.472,3.207
COSO_W0139,Coso,USA,Liquid-Dominated,36.04305,-117.72675,Production,1738.6,174.0,14.681,0.11922,43.846,41.875,3.3397
COSO_W0140,Coso,USA,Liquid-Dominated,36.13661,-117.91169,Production,2258.9,197.73,18.767,0.07179,17.2126,31.281,2.8671
COSO_W0141,Coso,USA,Liquid-Dominated,35.99748,-117.84486,Production,1837.0,188.59,15.287,0.05173,10.3909,22.974,2.0004
COSO_W0142,Coso,USA,Liquid-Dominated,36.10165,-117.85881,Production,2399.8,246.59,23.044,0.07536,86.8645,39.289,4.5641
COSO_W0143,Coso,USA,Liquid-Dominated,36.15478,-117.81292,Production,2396.5,209.42,21.684,0.09329,48.6176,28.923,2.8206
COSO_W0144,Coso,USA,Liquid-Dominated,36.05458,-117.75274,Production,1784.5,195.08,13.354,0.10241,80.5354,25.733,2.3244
COSO_W0145,Coso,USA,Liquid-Dominated,36.0845,-117.80006,Production,2228.6,230.64,18.3,0.10662,86.7704,32.113,3.4736
COSO_W0146,Coso,USA,Liquid-Dominated,36.06437,-117.78201,Production,1651.0,211.01,15.034,0.12057,92.502,39.019,3.8362
COSO_W0147,Coso,USA,Liquid-Dominated,35.96241,-117.73356,Production,2066.6,187.75,17.257,0.06901,19.9099,13.775,1.1937
COSO_W0148,Coso,USA,Liquid-Dominated,36.02557,-117.80329,Production,2412.3,203.28,22.311,0.1055,104.8905,30.261,2.8579
COSO_W0149,Coso,USA,Liquid-Dominated,36.02715,-117.77873,Production,1899.2,195.29,14.95,0.10686,72.7735,53.796,4.865
COSO_W0150,Coso,USA,Liquid-Dominated,35.97787,-117.78502,Production,2037.9,223.5,14.193,0.10286,106.858,48.94,5.1183
COSO_W0151,Coso,USA,Liquid-Dominated,36.0384,-117.79899,Production,2128.4,234.79,20.134,0.06276,23.1636,9.898,1.0912
COSO_W0152,Coso,USA,Liquid-Dominated,36.0971,-117.80805,Production,2351.4,212.09,21.774,0.09064,26.2088,21.24,2.0997
COSO_W0153,Coso,USA,Liquid-Dominated,36.04002,-117.75277,Production,2052.3,246.78,16.744,0.08736,133.8143,42.422,4.9319
COSO_W0154,Coso,USA,Liquid-Dominated,36.06544,-117.80695,Production,2161.0,230.32,17.336,0.07591,15.5138,40.748,4.4011
COSO_W0155,Coso,USA,Liquid-Dominated,36.07224,-117.86631,Production,1951.3,186.66,19.584,0.11178,66.107,39.426,3.3947
COSO_W0156,Coso,USA,Liquid-Dominated,36.02041,-117.80137,Production,2283.4,205.97,20.331,0.07792,28.4166,21.195,2.0303
COSO_W0157,Coso,USA,Liquid-Dominated,36.0486,-117.72965,Production,1882.1,214.21,20.273,0.10614,192.0928,28.763,2.8741
COSO_W0158,Coso,USA,Liquid-Dominated,36.10223,-117.82068,Production,2331.3,211.07,24.338,0.0961,60.1657,44.89,4.4149
COSO_W0159,Coso,USA,Liquid-Dominated,36.03226,-117.82865,Production,1899.0,208.02,16.301,0.09762,28.6341,30.031,2.9076
COSO_W0160,Coso,USA,Liquid-Dominated,36.07933,-117.78735,Production,2139.6,202.33,15.756,0.07589,41.5157,12.225,1.1487
COSO_W0161,Coso,USA,Liquid-Dominated,36.06575,-117.7588,Production,2031.0,219.93,20.203,0.09725,52.9858,33.854,3.4798
COSO_W0162,Coso,USA,Liquid-Dominated,35.98864,-117.76987,Production,2257.1,206.13,22.212,0.06321,16.5687,34.478,3.3055
COSO_W0163,Coso,USA,Liquid-Dominated,36.11875,-117.84688,Production,2126.4,200.3,18.346,0.07091,45.3542,31.798,2.9555
COSO_W0164,Coso,USA,Liquid-Dominated,36.14261,-117.80484,Production,2252.6,225.7,22.02,0.08758,28.6806,27.365,2.8921
COSO_W0165,Coso,USA,Liquid-Dominated,36.10704,-117.94491,Production,1975.2,198.97,21.664,0.11246,45.7834,29.517,2.7238
COSO_W0166,Coso,USA,Liquid-Dominated,36.07589,-117.82334,Production,2187.2,228.67,19.046,0.10379,77.3091,29.23,3.1328
COSO_W0167,Coso,USA,Liquid-Dominated,36.04389,-117.78314,Production,2341.0,254.24,21.087,0.03339,1.382,24.304,2.9167
COSO_W0168,Coso,USA,Liquid-Dominated,36.02959,-117.80218,Production,2005.3,228.03,18.988,0.10413,22.6897,17.148,1.8324
COSO_W0169,Coso,USA,Liquid-Dominated,35.99171,-117.69716,Production,1979.7,217.83,21.638,0.0988,52.6044,25.224,2.5663
COSO_W0170,Coso,USA,Liquid-Dominated,36.06382,-117.76988,Production,1713.7,200.7,13.751,0.10098,158.3414,33.674,3.1366
COSO_W0171,Coso,USA,Liquid-Dominated,36.02625,-117.82261,Production,2321.3,257.73,20.197,0.09863,42.637,27.968,3.4052
COSO_W0172,Coso,USA,Liquid-Dominated,36.00277,-117.75721,Production,2092.8,238.52,12.002,0.13404,359.2955,46.194,5.1792
COSO_W0173,Coso,USA,Liquid-Dominated,36.12668,-117.80975,Production,2413.0,267.77,21.729,0.06622,15.4932,36.4,4.6151
COSO_W0174,Coso,USA,Liquid-Dominated,36.04343,-117.83019,Production,1776.1,186.29,15.496,0.09607,46.5291,20.239,1.7389
COSO_W0175,Coso,USA,Liquid-Dominated,35.98893,-117.80445,Production,2336.9,226.68,22.222,0.08317,45.1246,29.564,3.139
COSO_W0176,Coso,USA,Liquid-Dominated,36.12079,-117.73895,Production,2009.1,191.09,14.539,0.09585,111.1018,42.86,3.7857
COSO_W0177,Coso,USA,Liquid-Dominated,36.05002,-117.79949,Production,2208.3,217.47,21.331,0.10061,91.1019,39.463,4.0078
COSO_W0178,Coso,USA,Liquid-Dominated,36.0118,-117.8265,Production,2234.6,217.21,18.942,0.08393,25.9991,21.779,2.209
COSO_W0179,Coso,USA,Liquid-Dominated,36.03922,-117.74322,Production,2033.5,225.65,20.121,0.1096,226.8,62.647,6.6193
COSO_W0180,Coso,USA,Liquid-Dominated,35.95187,-117.8137,Production,2018.1,195.33,16.772,0.09421,47.2956,26.114,2.3621
COSO_W0181,Coso,USA,Liquid-Dominated,35.96402,-117.80638,Production,1873.9,188.66,13.901,0.08386,16.1961,18.446,1.6068
COSO_W0182,Coso,USA,Liquid-Dominated,36.07072,-117.77455,Production,2005.0,193.44,18.651,0.08963,24.4633,45.249,4.05
COSO_W0183,Coso,USA,Liquid-Dominated,36.06335,-117.80421,Production,2235.8,243.77,21.878,0.09108,62.3236,26.349,3.0235
COSO_W0184,Coso,USA,Liquid-Dominated,36.08949,-117.78753,Production,2345.1,244.2,18.424,0.09176,27.555,29.292,3.3675
COSO_W0185,Coso,USA,Liquid-Dominated,36.11133,-117.76743,Production,1635.6,198.19,13.235,0.08594,35.1439,14.463,1.329
COSO_W0186,Coso,USA,Liquid-Dominated,36.06715,-117.78558,Production,2060.9,212.91,19.455,0.11549,203.5196,43.555,4.3238
COSO_W0187,Coso,USA,Liquid-Dominated,36.05283,-117.81789,Production,1887.2,225.08,17.346,0.11324,58.9151,34.804,3.6676
COSO_W0188,Coso,USA,Liquid-Dominated,35.98609,-117.84752,Production,1762.1,225.21,17.077,0.08536,94.725,35.574,3.751
COSO_W0189,Coso,USA,Liquid-Dominated,36.04482,-117.85387,Production,2052.4,190.63,14.186,0.09025,72.4647,30.775,2.7112
COSO_W0190,Coso,USA,Liquid-Dominated,36.01329,-117.75089,Production,2575.0,231.68,22.359,0.09999,88.3209,48.522,5.2738
COSO_W0191,Coso,USA,Liquid-Dominated,36.03473,-117.73948,Production,1662.7,216.91,14.024,0.07113,24.2706,37.877,3.8362
COSO_W0192,Coso,USA,Liquid-Dominated,36.01364,-117.79751,Production,2115.1,242.23,17.057,0.0918,26.3142,11.199,1.2764
COSO_W0193,Coso,USA,Liquid-Dominated,36.05924,-117.80834,Production,2040.0,186.9,15.484,0.09664,70.7838,23.219,2.002
COSO_W0194,Coso,USA,Liquid-Dominated,36.02423,-117.78867,Production,2030.6,223.67,13.186,0.09707,59.1746,16.288,1.7049
COSO_W0195,Coso,USA,Liquid-Dominated,36.04901,-117.85447,Production,2080.2,237.83,19.793,0.0864,28.5995,26.886,3.0051
COSO_W0196,Coso,USA,Liquid-Dominated,36.10387,-117.81298,Production,2082.0,240.14,19.196,0.05483,8.1034,26.118,2.9494
COSO_W0197,Coso,USA,Liquid-Dominated,36.07636,-117.8087,Production,2069.9,221.49,16.606,0.08143,37.5728,31.329,3.2449
COSO_W0198,Coso,USA,Liquid-Dominated,36.11645,-117.69068,Production,1988.0,198.61,15.55,0.06153,6.4681,27.254,2.51
COSO_W0199,Coso,USA,Liquid-Dominated,36.15365,-117.76834,Production,2199.1,210.17,20.44,0.07985,11.0438,27.334,2.676
COSO_W0200,Coso,USA,Liquid-Dominated,36.06308,-117.77123,Production,1666.9,206.06,14.426,0.07463,20.0163,44.511,4.2657
COSO_W0201,Coso,USA,Liquid-Dominated,35.99278,-117.78652,Production,2044.1,207.29,18.299,0.06973,8.532,43.751,4.2198
COSO_W0202,Coso,USA,Liquid-Dominated,36.06754,-117.85155,Production,1906.7,185.96,14.257,0.08139,59.9081,46.248,3.966
COSO_W0203,Coso,USA,Liquid-Dominated,36.03233,-117.8006,Production,1764.3,216.16,18.615,0.11314,80.8271,44.249,4.4648
COSO_W0204,Coso,USA,Liquid-Dominated,36.07361,-117.74453,Production,1948.1,230.22,20.147,0.12139,113.4745,30.519,3.2946
COSO_W0205,Coso,USA,Liquid-Dominated,35.98826,-117.86258,Production,2229.5,226.38,16.421,0.08832,94.4712,42.975,4.5566
COSO_W0206,Coso,USA,Liquid-Dominated,36.0183,-117.76138,Production,2405.0,224.36,19.091,0.07428,26.5896,37.93,3.9832
COSO_W0207,Coso,USA,Liquid-Dominated,36.08764,-117.75084,Production,2226.8,223.26,15.986,0.10472,150.3605,35.506,3.7091
COSO_W0208,Coso,USA,Liquid-Dominated,35.94152,-117.7543,Production,2175.0,238.44,21.341,0.09241,94.7637,25.35,2.8411
COSO_W0209,Coso,USA,Liquid-Dominated,35.99408,-117.78451,Production,2229.3,233.17,22.338,0.09593,66.5952,27.04,2.959
COSO_W0210,Coso,USA,Liquid-Dominated,36.02322,-117.76627,Production,2124.1,190.59,22.51,0.10713,69.9064,19.462,1.7141
COSO_W0211,Coso,USA,Liquid-Dominated,36.06025,-117.8038,Production,1652.4,185.98,13.997,0.08678,36.0715,32.36,2.7754
COSO_W0212,Coso,USA,Liquid-Dominated,35.99585,-117.76224,Production,1859.6,197.3,17.498,0.08486,43.8108,35.562,3.2518
COSO_W0213,Coso,USA,Liquid-Dominated,36.20437,-117.76879,Production,1970.7,191.45,14.681,0.12883,278.5744,55.552,4.9167
COSO_W0214,Coso,USA,Liquid-Dominated,36.10721,-117.86891,Production,2082.2,194.18,18.102,0.06008,14.9297,27.715,2.4909
COSO_W0215,Coso,USA,Liquid-Dominated,36.09021,-117.80468,Production,1773.4,192.7,21.747,0.10035,32.7192,28.735,2.5613
COSO_W0216,Coso,USA,Liquid-Dominated,36.05628,-117.86058,Production,2159.3,236.9,16.791,0.1248,38.5728,19.213,2.1385
COSO_W0217,Coso,USA,Liquid-Dominated,36.08593,-117.79799,Production,2123.4,231.99,19.609,0.10564,74.6045,12.837,1.3972
COSO_W0218,Coso,USA,Liquid-Dominated,36.04923,-117.80828,Production,2005.8,223.37,10.767,0.09901,83.5781,25.874,2.7043
COSO_W0219,Coso,USA,Liquid-Dominated,36.00686,-117.78601,Production,2368.9,264.2,23.222,0.11201,67.6093,37.534,4.6917
COSO_W0220,Coso,USA,Liquid-Dominated,36.03135,-117.85244,Production,2461.8,241.41,24.292,0.09557,37.0446,25.015,2.8409
COSO_W0221,Coso,USA,Liquid-Dominated,36.06639,-117.97787,Production,2253.6,258.68,18.134,0.10242,43.8629,34.255,4.187
COSO_W0222,Coso,USA,Liquid-Dominated,36.01344,-117.86596,Production,1922.8,198.81,15.104,0.09169,34.0992,24.82,2.2884
COSO_W0223,Coso,USA,Liquid-Dominated,36.13667,-117.82108,Production,1820.6,210.71,17.26,0.11028,14.348,34.322,3.3694
COSO_W0224,Coso,USA,Liquid-Dominated,36.11714,-117.77212,Production,2058.8,209.52,15.806,0.08013,13.1875,21.786,2.1256
COSO_W0225,Coso,USA,Liquid-Dominated,36.04272,-117.85981,Production,2298.7,214.42,23.922,0.09673,79.0373,36.7,3.6711
COSO_W0226,Coso,USA,Liquid-Dominated,36.10527,-117.74468,Production,2372.1,241.13,21.629,0.09731,18.8485,19.386,2.1989
COSO_W0227,Coso,USA,Liquid-Dominated,36.09264,-117.75293,Production,1670.3,198.83,12.4,0.08762,16.8266,25.063,2.3111
COSO_W0228,Coso,USA,Liquid-Dominated,36.04228,-117.74199,Production,2167.9,193.2,20.385,0.07277,88.3481,28.979,2.5904
COSO_W0229,Coso,USA,Liquid-Dominated,35.99652,-117.80133,Production,1740.7,220.88,19.939,0.07302,22.3222,9.257,0.9559
COSO_W0230,Coso,USA,Liquid-Dominated,36.04471,-117.79939,Production,1851.9,183.16,17.776,0.09877,8.7307,12.838,1.0829
COSO_W0231,Coso,USA,Liquid-Dominated,36.13579,-117.78533,Production,2127.6,228.21,18.172,0.08007,57.8414,35.586,3.8057
COSO_W0232,Coso,USA,Liquid-Dominated,35.99819,-117.79935,Production,2431.1,253.99,21.664,0.08622,53.8928,21.012,2.5189
COSO_W0233,Coso,USA,Liquid-Dominated,36.0342,-117.80258,Production,2101.6,222.32,19.648,0.11109,52.9046,29.513,3.0691
COSO_W0234,Coso,USA,Liquid-Dominated,36.0703,-117.81502,Production,2000.3,195.72,16.23,0.06105,9.0016,28.176,2.5541
COSO_W0235,Coso,USA,Liquid-Dominated,36.03777,-117.83209,Production,1991.7,208.84,21.107,0.11639,92.8055,41.633,4.0479
COSO_W0236,Coso,USA,Liquid-Dominated,36.13354,-117.67976,Production,2289.8,231.71,16.727,0.08847,38.6563,22.716,2.4693
COSO_W0237,Coso,USA,Liquid-Dominated,36.08571,-117.73273,Production,1894.2,213.36,13.796,0.08704,92.0947,38.725,3.853
COSO_W0238,Coso,USA,Liquid-Dominated,36.05667,-117.80637,Production,2364.3,258.29,17.564,0.0996,116.3653,25.267,3.0834
COSO_W0001I,Coso,USA,Liquid-Dominated,36.04888,-117.77282,Injection,1432.4,98.95,9.767,0.07883,108.8372,-17.715,0.0
COSO_W0002I,Coso,USA,Liquid-Dominated,36.0353,-117.77997,Injection,1811.7,135.9,12.494,0.08687,27.4543,-12.512,0.0
COSO_W0003I,Coso,USA,Liquid-Dominated,36.02181,-117.90627,Injection,1826.0,121.62,11.966,0.07908,38.2727,-23.77,0.0
COSO_W0004I,Coso,USA,Liquid-Dominated,35.94869,-117.82817,Injection,1813.2,87.8,12.428,0.08491,75.3218,-15.418,0.0
COSO_W0005I,Coso,USA,Liquid-Dominated,36.03218,-117.86626,Injection,1572.7,90.36,14.422,0.06814,20.4199,-20.896,0.0
COSO_W0006I,Coso,USA,Liquid-Dominated,36.07773,-117.85653,Injection,1123.8,75.01,7.714,0.07763,21.1454,-13.774,0.0
COSO_W0007I,Coso,USA,Liquid-Dominated,36.00437,-117.80393,Injection,1168.9,69.93,8.854,0.09832,31.9233,-18.914,0.0
COSO_W0008I,Coso,USA,Liquid-Dominated,36.12762,-117.87348,Injection,1428.3,59.33,13.372,0.08504,17.9305,-18.213,0.0
COSO_W0009I,Coso,USA,Liquid-Dominated,36.04325,-117.82588,Injection,1570.3,110.3,11.589,0.09104,45.3626,-25.705,0.0
COSO_W0010I,Coso,USA,Liquid-Dominated,36.11949,-117.69241,Injection,1619.5,119.77,11.899,0.08615,40.5961,-11.884,0.0
COSO_W0011I,Coso,USA,Liquid-Dominated,36.0312,-117.77694,Injection,1191.8,87.52,6.841,0.09195,40.7275,-17.638,0.0
COSO_W0012I,Coso,USA,Liquid-Dominated,36.06715,-117.82235,Injection,1167.2,100.63,12.51,0.08979,58.9575,-28.203,0.0
COSO_W0013I,Coso,USA,Liquid-Dominated,36.1137,-117.91763,Injection,1796.0,107.73,15.837,0.05647,12.501,-16.511,0.0
COSO_W0014I,Coso,USA,Liquid-Dominated,36.00148,-117.72998,Injection,1548.0,98.34,13.074,0.06525,24.6202,-26.862,0.0
COSO_W0015I,Coso,USA,Liquid-Dominated,36.06925,-117.92538,Injection,1457.1,84.35,10.378,0.07259,20.2923,-20.927,0.0
COSO_W0016I,Coso,USA,Liquid-Dominated,36.15661,-117.75655,Injection,1406.7,71.63,9.594,0.06754,8.0971,-22.485,0.0
COSO_W0017I,Coso,USA,Liquid-Dominated,36.05387,-117.74554,Injection,1586.6,114.56,11.758,0.06947,21.2211,-12.492,0.0
COSO_W0018I,Coso,USA,Liquid-Dominated,36.08612,-117.77965,Injection,1802.5,98.37,11.493,0.07102,11.7449,-22.875,0.0
COSO_W0019I,Coso,USA,Liquid-Dominated,36.0316,-117.81038,Injection,1555.7,74.31,16.257,0.05536,31.4727,-27.403,0.0
COSO_W0020I,Coso,USA,Liquid-Dominated,36.07489,-117.81647,Injection,1760.0,94.36,12.969,0.08485,23.0355,-20.633,0.0
COSO_W0021I,Coso,USA,Liquid-Dominated,36.04378,-117.79394,Injection,1652.2,138.13,12.068,0.06435,10.3889,-19.782,0.0
COSO_W0022I,Coso,USA,Liquid-Dominated,36.13395,-117.9072,Injection,882.4,98.27,2.456,0.09992,32.7606,-17.531,0.0
COSO_W0023I,Coso,USA,Liquid-Dominated,36.04158,-117.77803,Injection,1713.1,131.76,15.308,0.06175,22.1519,-22.623,0.0
COSO_W0024I,Coso,USA,Liquid-Dominated,36.00745,-117.76496,Injection,1643.0,100.62,10.468,0.06835,18.6482,-19.978,0.0
COSO_W0025I,Coso,USA,Liquid-Dominated,36.0647,-117.86516,Injection,1098.2,72.01,7.191,0.09523,59.2072,-23.742,0.0
COSO_W0026I,Coso,USA,Liquid-Dominated,36.03867,-117.8765,Injection,1653.6,119.4,14.556,0.09349,47.3805,-10.771,0.0
COSO_W0027I,Coso,USA,Liquid-Dominated,36.04964,-117.80559,Injection,1271.5,83.7,12.326,0.05648,10.9511,-19.874,0.0
COSO_W0028I,Coso,USA,Liquid-Dominated,36.0443,-117.79056,Injection,1653.6,135.99,13.456,0.05442,5.175,-23.722,0.0
COSO_W0029I,Coso,USA,Liquid-Dominated,36.02719,-117.76487,Injection,1522.1,102.49,12.064,0.08961,49.2462,-22.885,0.0
COSO_W0030I,Coso,USA,Liquid-Dominated,36.02272,-117.74739,Injection,1834.4,125.1,15.516,0.06625,10.0506,-18.017,0.0
COSO_W0031I,Coso,USA,Liquid-Dominated,36.03085,-117.7683,Injection,1760.4,112.3,16.73,0.09,84.7483,-15.916,0.0
COSO_W0032I,Coso,USA,Liquid-Dominated,36.10509,-117.84527,Injection,1892.3,85.75,12.874,0.08146,64.8776,-26.722,0.0
COSO_W0033I,Coso,USA,Liquid-Dominated,36.0553,-117.75461,Injection,1720.3,86.29,11.499,0.06247,17.7231,-21.29,0.0
COSO_W0034I,Coso,USA,Liquid-Dominated,36.05256,-117.85142,Injection,1635.2,91.01,13.103,0.09754,72.093,-20.167,0.0
COSO_W0035I,Coso,USA,Liquid-Dominated,36.05003,-117.77485,Injection,1627.3,96.79,9.369,0.08888,14.4625,-15.269,0.0
COSO_W0036I,Coso,USA,Liquid-Dominated,36.09274,-117.81686,Injection,1391.7,81.31,14.807,0.08202,24.0488,-17.376,0.0
COSO_W0037I,Coso,USA,Liquid-Dominated,36.06654,-117.70606,Injection,1650.3,134.05,15.703,0.07671,16.3449,-12.183,0.0
COSO_W0038I,Coso,USA,Liquid-Dominated,36.03882,-117.82016,Injection,1932.1,106.76,16.833,0.08774,49.4837,-25.233,0.0
COSO_W0039I,Coso,USA,Liquid-Dominated,36.0526,-117.78364,Injection,1678.6,91.52,10.534,0.0714,36.1214,-10.048,0.0
COSO_W0040I,Coso,USA,Liquid-Dominated,36.06553,-117.77904,Injection,1501.3,124.44,14.533,0.05816,9.625,-15.87,0.0
COSO_W0041I,Coso,USA,Liquid-Dominated,36.08245,-117.74397,Injection,1701.7,74.72,9.182,0.07811,46.18,-14.272,0.0
COSO_W0042I,Coso,USA,Liquid-Dominated,35.97316,-117.7021,Injection,1589.6,116.08,12.112,0.089,20.1781,-19.219,0.0
COSO_W0043I,Coso,USA,Liquid-Dominated,36.1056,-117.81758,Injection,1463.6,120.44,14.31,0.07596,46.6821,-17.361,0.0
COSO_W0044I,Coso,USA,Liquid-Dominated,36.05444,-117.86904,Injection,1871.8,131.05,15.158,0.06834,22.8854,-15.979,0.0
COSO_W0045I,Coso,USA,Liquid-Dominated,36.15283,-117.81354,Injection,1476.7,126.23,12.1,0.0701,14.5741,-19.469,0.0
COSO_W0046I,Coso,USA,Liquid-Dominated,36.00494,-117.80199,Injection,1749.8,114.39,11.14,0.07201,14.5069,-14.803,0.0
COSO_W0047I,Coso,USA,Liquid-Dominated,36.01107,-117.7578,Injection,1181.0,101.01,10.019,0.06704,12.9096,-23.177,0.0
COSO_W0048I,Coso,USA,Liquid-Dominated,36.15338,-117.70441,Injection,1488.1,119.46,10.497,0.08571,57.6105,-22.693,0.0
COSO_W0049I,Coso,USA,Liquid-Dominated,36.08114,-117.74883,Injection,1708.9,127.45,9.918,0.05078,2.8013,-22.664,0.0
COSO_W0050I,Coso,USA,Liquid-Dominated,36.03734,-117.70907,Injection,1555.4,110.16,7.621,0.07156,18.6385,-19.518,0.0
COSO_W0051I,Coso,USA,Liquid-Dominated,36.00398,-117.7475,Injection,1537.1,91.65,13.203,0.08671,24.7119,-15.638,0.0
COSO_W0052I,Coso,USA,Liquid-Dominated,36.0592,-117.72399,Injection,1518.6,97.6,11.423,0.04452,3.9786,-20.474,0.0
COSO_W0053I,Coso,USA,Liquid-Dominated,36.03738,-117.76081,Injection,1182.0,90.03,10.587,0.06863,27.045,-20.127,0.0
COSO_W0054I,Coso,USA,Liquid-Dominated,36.06645,-117.69159,Injection,1769.5,118.04,15.367,0.08048,25.4015,-14.617,0.0
COSO_W0055I,Coso,USA,Liquid-Dominated,36.03025,-117.79381,Injection,1280.9,121.81,13.054,0.05076,6.4705,-12.882,0.0
COSO_W0056I,Coso,USA,Liquid-Dominated,36.0485,-117.82259,Injection,1404.4,86.57,15.454,0.09453,31.7679,-18.073,0.0
COSO_W0057I,Coso,USA,Liquid-Dominated,36.00818,-117.88332,Injection,1700.8,119.53,8.915,0.05852,7.0609,-21.381,0.0
COSO_W0058I,Coso,USA,Liquid-Dominated,36.04746,-117.81718,Injection,1523.2,134.12,11.803,0.06922,18.9649,-12.635,0.0
COSO_W0059I,Coso,USA,Liquid-Dominated,36.03397,-117.82038,Injection,1774.3,132.28,15.976,0.06889,14.4296,-8.645,0.0
COSO_W0060I,Coso,USA,Liquid-Dominated,36.041,-117.80326,Injection,1602.7,91.37,15.734,0.05476,9.8395,-16.883,0.0
COSO_W0061I,Coso,USA,Liquid-Dominated,36.0073,-117.6919,Injection,1844.6,143.01,14.834,0.06135,18.0274,-17.439,0.0
COSO_W0062I,Coso,USA,Liquid-Dominated,36.02185,-117.85083,Injection,1432.0,120.28,14.127,0.08391,24.5441,-14.21,0.0
COSO_W0063I,Coso,USA,Liquid-Dominated,36.06291,-117.80443,Injection,1825.1,105.92,11.253,0.04727,2.3648,-12.597,0.0
COSO_W0064I,Coso,USA,Liquid-Dominated,36.06544,-117.77057,Injection,1831.0,94.6,16.046,0.09646,29.5999,-21.88,0.0
COSO_W0065I,Coso,USA,Liquid-Dominated,35.99689,-117.79679,Injection,1615.0,69.46,13.625,0.07871,22.4354,-16.409,0.0
COSO_W0066I,Coso,USA,Liquid-Dominated,36.12968,-117.75797,Injection,1755.8,120.2,14.192,0.06179,5.9441,-10.539,0.0
COSO_W0067I,Coso,USA,Liquid-Dominated,36.04307,-117.73149,Injection,1734.5,74.49,14.664,0.07395,24.6892,-16.382,0.0
COSO_W0068I,Coso,USA,Liquid-Dominated,35.98574,-117.84836,Injection,1154.8,102.41,10.253,0.06596,15.854,-22.554,0.0
COSO_W0069I,Coso,USA,Liquid-Dominated,35.99644,-117.72334,Injection,1190.2,75.23,9.517,0.08411,22.4853,-15.0,0.0
COSO_W0070I,Coso,USA,Liquid-Dominated,36.03949,-117.81574,Injection,1581.3,113.29,14.687,0.06701,7.2955,-20.435,0.0
